code,name,ex_dividend_date,dividend,payment_date,yield
0099,Scicom MSC Bhd (SCCM),"Sep 08, 2017",0.09,"Sep 27, 2017",4.84%
0099,Scicom MSC Bhd (SCCM),"Jun 01, 2017",0.09,"Jun 20, 2017",4.23%
0099,Scicom MSC Bhd (SCCM),"Mar 10, 2017",0.09,"Mar 28, 2017",3.83%
8621,LPI Capital Bhd (LOND),"Jul 20, 2018",0.635,"Aug 01, 2018",3.73%
8621,LPI Capital Bhd (LOND),"Jan 23, 2018",0.6,"Feb 06, 2018",3.53%
8621,LPI Capital Bhd (LOND),"Jul 21, 2017",0.82,"Aug 02, 2017",4.35%
8621,LPI Capital Bhd (LOND),"Feb 20, 2017",0.8,"Mar 02, 2017",4.26%
8621,LPI Capital Bhd (LOND),"Jul 22, 2016",0.75,"Aug 03, 2016",4.46%
8621,LPI Capital Bhd (LOND),"Feb 12, 2016",0.7,"Feb 24, 2016",4.33%
1058,Manulife Holdings Bhd (MNLF),"Jun 27, 2018",0.08,"Jul 20, 2018",2.89%
1058,Manulife Holdings Bhd (MNLF),"Jun 28, 2017",0.105,"Jul 19, 2017",3.68%
1058,Manulife Holdings Bhd (MNLF),"May 27, 2016",0.09,"Jun 16, 2016",2.81%
1058,Manulife Holdings Bhd (MNLF),"May 29, 2015",0.1,"Jun 18, 2015",3.46%
4448,Tasek Corporation Bhd (TKCS),"May 14, 2018",0.4,"May 25, 2018",5.85%
4448,Tasek Corporation Bhd (TKCS),"May 09, 2017",1.2,"May 26, 2017",12.24%
4448,Tasek Corporation Bhd (TKCS),"Aug 18, 2016",1,"Sep 09, 2016",7.58%
4448,Tasek Corporation Bhd (TKCS),"May 12, 2016",1.1,"May 30, 2016",7.36%
4448,Tasek Corporation Bhd (TKCS),"Nov 18, 2015",0.6,"Dec 09, 2015",4.02%
4448,Tasek Corporation Bhd (TKCS),"Aug 17, 2015",0.7,"Sep 11, 2015",-
9199,Lysaght Galvanized Steel Bhd (LYSA),"Jun 21, 2018",0.07,"Jul 16, 2018",2.37%
9199,Lysaght Galvanized Steel Bhd (LYSA),"Jun 07, 2017",0.07,"Jun 23, 2017",2.06%
9199,Lysaght Galvanized Steel Bhd (LYSA),"Jun 08, 2016",0.15,"Jun 23, 2016",4.14%
7107,Oriental Food Industries Hold (OFIH),"Mar 14, 2018",0.035,"Apr 06, 2018",4.12%
7107,Oriental Food Industries Hold (OFIH),"Dec 07, 2017",0.04,"Jan 05, 2018",3.74%
7107,Oriental Food Industries Hold (OFIH),"Sep 11, 2017",0.04,"Oct 10, 2017",2.67%
7107,Oriental Food Industries Hold (OFIH),"Jun 08, 2017",0.04,"Jul 06, 2017",2.44%
7107,Oriental Food Industries Hold (OFIH),"Mar 08, 2017",0.04,"Apr 03, 2017",2.42%
7107,Oriental Food Industries Hold (OFIH),"Dec 09, 2016",0.04,"Jan 06, 2017",2.56%
6139,Syarikat Takaful Malaysia Bhd (TAKA),"Jan 02, 2018",0.15,"Jan 19, 2018",3.86%
6139,Syarikat Takaful Malaysia Bhd (TAKA),"Jan 04, 2017",0.1568,"Jan 20, 2017",4.26%
6139,Syarikat Takaful Malaysia Bhd (TAKA),"Jan 21, 2016",0.1435,"Feb 17, 2016",3.52%
6139,Syarikat Takaful Malaysia Bhd (TAKA),"Apr 30, 2015",0.15,"May 25, 2015",3.88%
7757,UPA Corporation Bhd (UPAB),"Jul 04, 2018",0.08,"Jul 20, 2018",3.36%
7757,UPA Corporation Bhd (UPAB),"Jun 30, 2017",0.08,"Jul 18, 2017",3.20%
7757,UPA Corporation Bhd (UPAB),"Jul 13, 2016",0.09,"Jul 29, 2016",3.70%
7757,UPA Corporation Bhd (UPAB),"Jul 13, 2015",0.08,"Jul 29, 2015",3.76%
5047,NPC Resources Bhd (NPCR),"Aug 01, 2018",0.01,"Aug 21, 2018",0.52%
5047,NPC Resources Bhd (NPCR),"Aug 01, 2017",0.01,"Aug 24, 2017",0.52%
5047,NPC Resources Bhd (NPCR),"Jul 14, 2016",0.01,"Aug 05, 2016",0.45%
5047,NPC Resources Bhd (NPCR),"Aug 03, 2015",0.01,"Aug 26, 2015",0.43%
6521,Suria Capital Holdings Bhd (SURI),"Jul 10, 2018",0.06,"Jul 31, 2018",3.61%
6521,Suria Capital Holdings Bhd (SURI),"Jun 07, 2017",0.07,"Jun 30, 2017",4.24%
6521,Suria Capital Holdings Bhd (SURI),"Dec 30, 2016",0.07,"Jan 20, 2017",3.30%
6521,Suria Capital Holdings Bhd (SURI),"Jun 08, 2016",0.07,"Jun 30, 2016",3.54%
6521,Suria Capital Holdings Bhd (SURI),"Dec 11, 2015",0.07,"Dec 28, 2015",3.11%
6521,Suria Capital Holdings Bhd (SURI),"Jul 08, 2015",0.07,"Jul 31, 2015",-
5104,CNI Holdings Bhd (CNIH),"Mar 14, 2016",0.003,"Apr 13, 2016",4.00%
5104,CNI Holdings Bhd (CNIH),"Mar 17, 2015",0.003,"Apr 16, 2015",3.16%
7060,New Hoong Fatt Holdings Bhd (NHFH),"Jun 18, 2018",0.1,"Jul 12, 2018",3.13%
7060,New Hoong Fatt Holdings Bhd (NHFH),"Nov 17, 2017",0.11,"Dec 15, 2017",3.18%
7060,New Hoong Fatt Holdings Bhd (NHFH),"Jun 14, 2017",0.11,"Jul 07, 2017",3.13%
7060,New Hoong Fatt Holdings Bhd (NHFH),"Nov 28, 2016",0.11,"Dec 16, 2016",2.74%
7060,New Hoong Fatt Holdings Bhd (NHFH),"Jun 13, 2016",0.11,"Jul 14, 2016",3.46%
7060,New Hoong Fatt Holdings Bhd (NHFH),"Dec 07, 2015",0.1,"Dec 23, 2015",3.68%
5182,Gw Plastics Holdings Bhd (MCTB),"Sep 08, 2015",0.02,"Oct 09, 2015",1.87%
5015,APM Automotive Holdings Bhd (APMA),"Jun 06, 2018",0.13,"Jun 25, 2018",3.65%
5015,APM Automotive Holdings Bhd (APMA),"Sep 06, 2017",0.145,"Sep 29, 2017",4.26%
5015,APM Automotive Holdings Bhd (APMA),"Jun 06, 2017",0.15,"Jun 28, 2017",4.23%
5015,APM Automotive Holdings Bhd (APMA),"Sep 06, 2016",0.17,"Sep 29, 2016",4.45%
5015,APM Automotive Holdings Bhd (APMA),"Jun 02, 2016",0.195,"Jun 24, 2016",5.54%
5015,APM Automotive Holdings Bhd (APMA),"Sep 07, 2015",0.195,"Sep 29, 2015",5.00%
7722,Asia Brands Bhd (ASIA),"Sep 18, 2015",0.005,"Oct 13, 2015",0.50%
7189,MB World Group Bhd (MBWO),"Oct 26, 2017",0.035,"Nov 29, 2017",2.02%
7149,Eng Kah Corporation Bhd (ENGH),"Jul 27, 2018",0.03,"Aug 17, 2018",2.94%
7149,Eng Kah Corporation Bhd (ENGH),"Jul 27, 2017",0.06,"Aug 18, 2017",4.32%
7149,Eng Kah Corporation Bhd (ENGH),"Jan 26, 2017",0.065,"Feb 22, 2017",4.45%
7149,Eng Kah Corporation Bhd (ENGH),"Aug 04, 2016",0.065,"Aug 22, 2016",3.25%
7149,Eng Kah Corporation Bhd (ENGH),"Jul 27, 2016",0.065,"Aug 18, 2016",3.20%
7149,Eng Kah Corporation Bhd (ENGH),"Jan 27, 2016",0.065,"Feb 18, 2016",3.02%
7099,Atta Global Group Bhd (ATTA),"May 14, 2018",0.08,"May 25, 2018",9.64%
7099,Atta Global Group Bhd (ATTA),"Dec 05, 2017",0.079,"Jan 03, 2018",9.58%
7099,Atta Global Group Bhd (ATTA),"Sep 26, 2017",0.0781,"Oct 27, 2017",8.88%
7099,Atta Global Group Bhd (ATTA),"May 05, 2017",0.0581,"May 30, 2017",4.40%
7099,Atta Global Group Bhd (ATTA),"Nov 14, 2016",0.04,"Dec 15, 2016",3.57%
5517,Shangri La Hotels Malaysia Bhd (SHGM),"Jun 05, 2018",0.15,"Jul 02, 2018",2.55%
5517,Shangri La Hotels Malaysia Bhd (SHGM),"Oct 20, 2017",0.14,"Nov 14, 2017",2.76%
5517,Shangri La Hotels Malaysia Bhd (SHGM),"Jun 02, 2017",0.14,"Jun 30, 2017",2.56%
5517,Shangri La Hotels Malaysia Bhd (SHGM),"Oct 24, 2016",0.14,"Nov 17, 2016",2.68%
8702,Texchem Resources Bhd (TEXC),"Dec 28, 2017",0.1,"Jan 15, 2018",12.35%
8702,Texchem Resources Bhd (TEXC),"Dec 23, 2016",0.1,"Jan 10, 2017",10.42%
8702,Texchem Resources Bhd (TEXC),"Dec 28, 2015",0.15,"Jan 12, 2016",9.43%
8702,Texchem Resources Bhd (TEXC),"Aug 17, 2015",0.15,"Sep 10, 2015",8.24%
1929,Chin Teck Plantations Bhd (CTPB),"Aug 13, 2018",0.2,"Aug 30, 2018",2.78%
1929,Chin Teck Plantations Bhd (CTPB),"Jan 16, 2018",0.2,"Jan 30, 2018",2.80%
1929,Chin Teck Plantations Bhd (CTPB),"Aug 09, 2017",0.19,"Aug 30, 2017",2.52%
1929,Chin Teck Plantations Bhd (CTPB),"Jan 16, 2017",0.17,"Jan 27, 2017",2.19%
1929,Chin Teck Plantations Bhd (CTPB),"Aug 11, 2016",0.16,"Aug 30, 2016",2.10%
1929,Chin Teck Plantations Bhd (CTPB),"Jan 18, 2016",0.16,"Jan 29, 2016",2.05%
5011,Mesiniaga Bhd (MNGA),"Aug 17, 2017",0.05,"Sep 06, 2017",4.42%
1007,Amcorp Properties Bhd (AMCO),"Sep 04, 2018",0.04,"Sep 24, 2018",5.41%
1007,Amcorp Properties Bhd (AMCO),"Sep 05, 2017",0.03,"Sep 20, 2017",4.29%
1007,Amcorp Properties Bhd (AMCO),"Sep 02, 2016",0.03,"Sep 23, 2016",3.85%
1007,Amcorp Properties Bhd (AMCO),"Sep 07, 2015",0.03,"Sep 23, 2015",3.55%
2,Kotra Industries Bhd (KOIN),"Mar 06, 2018",0.04,"Mar 15, 2018",2.35%
2,Kotra Industries Bhd (KOIN),"Dec 29, 2017",0.04,"Jan 18, 2018",2.29%
2,Kotra Industries Bhd (KOIN),"Mar 06, 2017",0.02,"Mar 30, 2017",1.16%
2542,Riverview Rubber Estates Bhd (RVWL),"May 21, 2018",0.08,"Jun 08, 2018",2.09%
2542,Riverview Rubber Estates Bhd (RVWL),"Dec 27, 2017",0.08,"Jan 19, 2018",2.23%
2542,Riverview Rubber Estates Bhd (RVWL),"Jan 11, 2017",0.06,"Jan 27, 2017",1.67%
2542,Riverview Rubber Estates Bhd (RVWL),"Dec 21, 2015",0.06,"Jan 22, 2016",1.66%
2542,Riverview Rubber Estates Bhd (RVWL),"Jun 18, 2014",0.1,"Jul 18, 2014",-
9369,Teo Guan Lee Corporation Bhd (TGLB),"Nov 28, 2017",0.05,"Dec 14, 2017",5.15%
9369,Teo Guan Lee Corporation Bhd (TGLB),"Nov 29, 2016",0.075,"Dec 15, 2016",5.77%
9369,Teo Guan Lee Corporation Bhd (TGLB),"Dec 01, 2015",0.075,"Dec 16, 2015",5.56%
7203,Wang-Zheng Bhd (WGZH),"May 28, 2018",0.04,"Jun 13, 2018",2.90%
7203,Wang-Zheng Bhd (WGZH),"Jun 28, 2017",0.04,"Jul 14, 2017",2.82%
7203,Wang-Zheng Bhd (WGZH),"Dec 06, 2016",0.025,"Dec 23, 2016",2.55%
3379PA,Insas Bhd Pref (INSS_p),"Jun 08, 2018",0.04,"Jul 02, 2018",4.17%
3379PA,Insas Bhd Pref (INSS_p),"Dec 12, 2017",0.06,"Jan 02, 2018",6.25%
3379PA,Insas Bhd Pref (INSS_p),"Jun 08, 2017",0.06,"Jun 30, 2017",6.22%
3379PA,Insas Bhd Pref (INSS_p),"Dec 13, 2016",0.04,"Dec 30, 2016",4.15%
6173,Bina Darulaman Bhd (BDBS),"Mar 28, 2017",0.045,"Apr 27, 2017",10.23%
6173,Bina Darulaman Bhd (BDBS),"Apr 12, 2016",0.04,"May 12, 2016",4.85%
6173,Bina Darulaman Bhd (BDBS),"Apr 21, 2015",0.035,"May 20, 2015",4.93%
5029,Far East Holdings Bhd (FEHS),"May 31, 2018",0.0595,"Jun 25, 2018",2.01%
5029,Far East Holdings Bhd (FEHS),"Nov 29, 2017",0.3,"Dec 19, 2017",2.73%
5029,Far East Holdings Bhd (FEHS),"May 29, 2017",0.3,"Jun 16, 2017",3.16%
5029,Far East Holdings Bhd (FEHS),"Nov 30, 2016",0.25,"Dec 16, 2016",2.78%
5029,Far East Holdings Bhd (FEHS),"Jun 07, 2016",0.25,"Jun 29, 2016",3.18%
5029,Far East Holdings Bhd (FEHS),"Dec 21, 2015",0.3,"Jan 15, 2016",3.85%
7205,Cocoaland Holdings Bhd (CCLD),"Mar 13, 2018",0.13,"Apr 05, 2018",5.73%
7205,Cocoaland Holdings Bhd (CCLD),"Mar 14, 2017",0.155,"Apr 06, 2017",6.08%
7205,Cocoaland Holdings Bhd (CCLD),"Mar 11, 2016",0.0738,"Apr 05, 2016",3.39%
7205,Cocoaland Holdings Bhd (CCLD),"Dec 09, 2015",0.0531,"Dec 30, 2015",2.27%
7205,Cocoaland Holdings Bhd (CCLD),"Sep 08, 2015",0.0375,"Oct 02, 2015",-
5008,Harrisons Holdings (Malaysia) (HSON),"Jun 27, 2018",0.2,"Jul 13, 2018",5.26%
5008,Harrisons Holdings (Malaysia) (HSON),"Jun 28, 2017",0.25,"Jul 14, 2017",6.25%
5008,Harrisons Holdings (Malaysia) (HSON),"Jun 28, 2016",0.15,"Jul 18, 2016",3.77%
5008,Harrisons Holdings (Malaysia) (HSON),"Jul 21, 2015",0.15,"Aug 18, 2015",4.97%
9997,Pensonic Holdings Bhd (PENS),"Dec 13, 2017",0.02,"Dec 29, 2017",3.60%
9997,Pensonic Holdings Bhd (PENS),"Dec 13, 2016",0.03,"Dec 30, 2016",4.96%
9997,Pensonic Holdings Bhd (PENS),"Aug 29, 2016",0.03,"Sep 15, 2016",4.29%
9997,Pensonic Holdings Bhd (PENS),"Dec 08, 2015",0.035,"Dec 31, 2015",5.38%
9997,Pensonic Holdings Bhd (PENS),"Jul 31, 2015",0.025,"Aug 21, 2015",-
5258,BIMB Holdings Bhd (BIMB),"Dec 27, 2017",0.14,"Jan 25, 2018",3.54%
5258,BIMB Holdings Bhd (BIMB),"Dec 28, 2016",0.13,"Jan 27, 2017",3.02%
5258,BIMB Holdings Bhd (BIMB),"Dec 18, 2015",0.122,"Jan 22, 2016",3.09%
5258,BIMB Holdings Bhd (BIMB),"Dec 12, 2014",0.232,"Jan 13, 2015",5.98%
7137,UMS Holdings Bhd (UMSH),"Mar 12, 2018",0.06,"Mar 28, 2018",2.74%
7137,UMS Holdings Bhd (UMSH),"Mar 10, 2017",0.06,"Mar 28, 2017",2.21%
7137,UMS Holdings Bhd (UMSH),"Mar 10, 2016",0.06,"Mar 25, 2016",2.22%
7137,UMS Holdings Bhd (UMSH),"Apr 01, 2015",0.06,"Apr 15, 2015",2.14%
2755,FCW Holdings Bhd (FCWH),"Jan 05, 2016",0.015,"Feb 05, 2016",1.76%
2755,FCW Holdings Bhd (FCWH),"May 28, 2015",0.05,"Jun 26, 2015",4.90%
6432,Apollo Food Holdings Bhd (AFHB),"Dec 10, 2018",0.2,"Jan 09, 2019",4.59%
6432,Apollo Food Holdings Bhd (AFHB),"Dec 08, 2017",0.25,"Jan 19, 2018",6.04%
6432,Apollo Food Holdings Bhd (AFHB),"Dec 08, 2016",0.3,"Jan 09, 2017",6.00%
6432,Apollo Food Holdings Bhd (AFHB),"Dec 09, 2015",0.25,"Jan 06, 2016",4.46%
2828,CI Holdings Bhd (CIHB),"Oct 27, 2017",0.08,"Nov 10, 2017",4.47%
2828,CI Holdings Bhd (CIHB),"Oct 25, 2016",0.05,"Nov 11, 2016",2.24%
5081,Esthetics International Group (ESTH),"Dec 13, 2017",0.03,"Jan 12, 2018",4.92%
5081,Esthetics International Group (ESTH),"Sep 21, 2017",0.03,"Oct 20, 2017",4.32%
5081,Esthetics International Group (ESTH),"Dec 13, 2016",0.0225,"Jan 12, 2017",2.56%
5081,Esthetics International Group (ESTH),"Sep 20, 2016",0.035,"Oct 19, 2016",3.89%
5081,Esthetics International Group (ESTH),"Dec 11, 2015",0.035,"Jan 12, 2016",3.89%
5081,Esthetics International Group (ESTH),"Sep 11, 2015",0.035,"Oct 12, 2015",-
0053,OSK Ventures International Bhd (OSKV),"Apr 30, 2018",0.05,"May 17, 2018",9.17%
0053,OSK Ventures International Bhd (OSKV),"Apr 19, 2017",0.02,"May 11, 2017",3.25%
7054,Astral Asia Bhd (AASB),"Aug 21, 2014",0.0036,"Sep 15, 2014",1.50%
5959,Amverton Bhd (AMVE),"Jul 22, 2015",0.015,"Aug 18, 2015",1.40%
9148,Advanced Packaging Tech (Malaysia) (APTB),"Dec 27, 2017",0.09,"Jan 25, 2018",4.43%
9148,Advanced Packaging Tech (Malaysia) (APTB),"Dec 28, 2016",0.12,"Jan 19, 2017",5.91%
9148,Advanced Packaging Tech (Malaysia) (APTB),"May 27, 2016",0.12,"Jun 22, 2016",5.29%
9148,Advanced Packaging Tech (Malaysia) (APTB),"Dec 29, 2015",0.12,"Jan 21, 2016",5.58%
9148,Advanced Packaging Tech (Malaysia) (APTB),"Jun 26, 2015",0.1,"Jul 22, 2015",4.42%
7048,Atlan Holdings Bhd (ATLA),"Jul 25, 2018",0.31,"Aug 16, 2018",6.92%
7048,Atlan Holdings Bhd (ATLA),"Feb 15, 2018",0.26,"Mar 15, 2018",5.78%
7048,Atlan Holdings Bhd (ATLA),"Oct 30, 2017",0.11,"Nov 15, 2017",2.58%
7048,Atlan Holdings Bhd (ATLA),"Jul 27, 2017",0.16,"Aug 23, 2017",3.76%
7048,Atlan Holdings Bhd (ATLA),"Feb 13, 2017",0.225,"Mar 13, 2017",4.92%
7048,Atlan Holdings Bhd (ATLA),"Jul 28, 2016",0.2688,"Aug 19, 2016",5.39%
5069,BLD Plantation Bhd (BLDN),"Jun 19, 2018",0.03,"Jul 20, 2018",0.40%
5069,BLD Plantation Bhd (BLDN),"Jun 19, 2017",0.04,"Jul 20, 2017",0.49%
5069,BLD Plantation Bhd (BLDN),"Jun 29, 2016",0.02,"Jul 29, 2016",0.23%
5069,BLD Plantation Bhd (BLDN),"Jul 02, 2015",0.04,"Jul 31, 2015",0.46%
5032,Bintulu Port Holdings Bhd (BPOT),"Jul 18, 2018",0.19,"Aug 10, 2018",3.26%
5032,Bintulu Port Holdings Bhd (BPOT),"May 14, 2018",0.21,"May 24, 2018",3.51%
5032,Bintulu Port Holdings Bhd (BPOT),"Dec 13, 2017",0.21,"Dec 28, 2017",3.56%
5032,Bintulu Port Holdings Bhd (BPOT),"Sep 18, 2017",0.22,"Oct 13, 2017",3.67%
5032,Bintulu Port Holdings Bhd (BPOT),"Jul 12, 2017",0.24,"Aug 11, 2017",4.03%
5032,Bintulu Port Holdings Bhd (BPOT),"May 09, 2017",0.24,"May 23, 2017",3.80%
7209,Cheetah Holdings Bhd (CETH),"Oct 04, 2017",0.006,"Dec 20, 2017",1.50%
7209,Cheetah Holdings Bhd (CETH),"Nov 30, 2016",0.0075,"Dec 21, 2016",1.40%
7209,Cheetah Holdings Bhd (CETH),"Nov 30, 2015",0.0075,"Dec 16, 2015",1.61%
7209,Cheetah Holdings Bhd (CETH),"Nov 27, 2014",0.0125,"Dec 12, 2014",-
5797,Choo Bee Metal Industries Bhd (CHOO),"Jul 05, 2018",0.05,"Jul 30, 2018",2.63%
5797,Choo Bee Metal Industries Bhd (CHOO),"Jul 19, 2017",0.06,"Aug 18, 2017",2.59%
5797,Choo Bee Metal Industries Bhd (CHOO),"Jul 20, 2016",0.04,"Aug 19, 2016",1.89%
5797,Choo Bee Metal Industries Bhd (CHOO),"Jul 21, 2015",0.06,"Aug 18, 2015",4.29%
7016,Chuan Huat Resources Bhd (CHRB),"Jul 25, 2018",0.011,"Aug 16, 2018",2.68%
7016,Chuan Huat Resources Bhd (CHRB),"Jun 28, 2017",0.018,"Jul 12, 2017",3.91%
7016,Chuan Huat Resources Bhd (CHRB),"Jul 29, 2015",0.0057,"Aug 12, 2015",1.08%
8052,Central Industrial Corp (CICM),"Jul 26, 2018",0.0175,"Aug 27, 2018",1.27%
8052,Central Industrial Corp (CICM),"Jun 15, 2015",0.0175,"Jul 09, 2015",1.94%
5136,Complete Logistic Services Bhd (CPLG),"Sep 11, 2014",0.03,"Oct 03, 2014",2.75%
6718,Crescendo Corporation Bhd (CREC),"Aug 08, 2018",0.06,"Aug 29, 2018",4.51%
6718,Crescendo Corporation Bhd (CREC),"Oct 27, 2017",0.06,"Nov 21, 2017",4.44%
6718,Crescendo Corporation Bhd (CREC),"Aug 09, 2017",0.05,"Aug 29, 2017",3.25%
6718,Crescendo Corporation Bhd (CREC),"Oct 27, 2016",0.05,"Nov 21, 2016",3.13%
6718,Crescendo Corporation Bhd (CREC),"Aug 10, 2016",0.05,"Aug 29, 2016",3.38%
6718,Crescendo Corporation Bhd (CREC),"Oct 28, 2015",0.07,"Nov 20, 2015",4.05%
7202,Classic Scenic Bhd (CSCB),"May 04, 2018",0.1,"May 21, 2018",6.80%
7202,Classic Scenic Bhd (CSCB),"Nov 01, 2017",0.1,"Nov 17, 2017",6.29%
7202,Classic Scenic Bhd (CSCB),"Apr 25, 2017",0.11,"May 16, 2017",6.08%
7202,Classic Scenic Bhd (CSCB),"Oct 31, 2016",0.12,"Nov 16, 2016",5.97%
7202,Classic Scenic Bhd (CSCB),"Apr 28, 2016",0.1,"May 18, 2016",6.21%
7202,Classic Scenic Bhd (CSCB),"Oct 29, 2015",0.08,"Nov 18, 2015",6.15%
7128,CAM Resources Bhd (CRSM),"Dec 07, 2016",0.01,"Dec 23, 2016",3.45%
7157,CYL Corporation Bhd (CYLC),"May 24, 2018",0.04,"Jun 12, 2018",6.90%
7157,CYL Corporation Bhd (CYLC),"Jan 03, 2018",0.04,"Jan 16, 2018",6.67%
7157,CYL Corporation Bhd (CYLC),"May 25, 2017",0.04,"Jun 16, 2017",6.15%
7157,CYL Corporation Bhd (CYLC),"Jan 04, 2017",0.05,"Jan 18, 2017",6.33%
7157,CYL Corporation Bhd (CYLC),"Jun 01, 2016",0.06,"Jun 16, 2016",6.98%
7157,CYL Corporation Bhd (CYLC),"Jan 07, 2016",0.055,"Jan 27, 2016",6.18%
7119,DeGem Bhd (DEGM),"Aug 14, 2018",0.01,"Sep 05, 2018",0.92%
7119,DeGem Bhd (DEGM),"Jun 28, 2017",0.025,"Jul 13, 2017",2.27%
7119,DeGem Bhd (DEGM),"Dec 09, 2016",0.0225,"Dec 28, 2016",2.42%
7119,DeGem Bhd (DEGM),"Jun 13, 2016",0.025,"Jul 01, 2016",3.01%
7119,DeGem Bhd (DEGM),"Jul 27, 2015",0.015,"Aug 21, 2015",1.61%
7528,DKLS Industries Bhd (DKLS),"Jul 27, 2018",0.03,"Aug 17, 2018",1.67%
7528,DKLS Industries Bhd (DKLS),"Jul 27, 2017",0.03,"Aug 18, 2017",1.86%
7528,DKLS Industries Bhd (DKLS),"Jul 27, 2016",0.03,"Aug 18, 2016",1.67%
7528,DKLS Industries Bhd (DKLS),"Jul 29, 2015",0.03,"Aug 18, 2015",1.81%
8125,Daibochi Bhd (DAIB),"Sep 04, 2018",0.043,"Sep 27, 2018",2.12%
8125,Daibochi Bhd (DAIB),"May 28, 2018",0.045,"Jun 28, 2018",2.20%
8125,Daibochi Bhd (DAIB),"Feb 27, 2018",0.0455,"Mar 21, 2018",2.04%
8125,Daibochi Bhd (DAIB),"Dec 05, 2017",0.0435,"Dec 28, 2017",1.92%
8125,Daibochi Bhd (DAIB),"Aug 25, 2017",0.043,"Sep 20, 2017",1.95%
8125,Daibochi Bhd (DAIB),"May 26, 2017",0.0441,"Jun 22, 2017",2.00%
2984,FACB Industries Incorporated (FACN),"Jan 09, 2018",0.04,"Jan 25, 2018",3.01%
2984,FACB Industries Incorporated (FACN),"Jan 03, 2017",0.025,"Jan 19, 2017",1.68%
2984,FACB Industries Incorporated (FACN),"Dec 14, 2015",0.025,"Dec 30, 2015",2.34%
2984,FACB Industries Incorporated (FACN),"Dec 12, 2014",0.028,"Dec 30, 2014",-
8605,Federal International Holdings Bhd (FIHB),"Aug 15, 2017",0.012,"Aug 30, 2017",3.00%
8605,Federal International Holdings Bhd (FIHB),"Jun 01, 2016",0.01,"Jun 17, 2016",1.47%
6939,Fiamma Holdings Bhd (FIAM),"Mar 09, 2018",0.0175,"Apr 06, 2018",3.21%
6939,Fiamma Holdings Bhd (FIAM),"Mar 10, 2017",0.015,"Apr 07, 2017",3.00%
6939,Fiamma Holdings Bhd (FIAM),"Mar 10, 2016",0.025,"Apr 08, 2016",4.50%
6939,Fiamma Holdings Bhd (FIAM),"Mar 12, 2015",0.09,"Apr 10, 2015",3.91%
149,Fibon Bhd (FIBN),"Dec 06, 2017",0.011,"Dec 29, 2017",2.00%
149,Fibon Bhd (FIBN),"Dec 06, 2016",0.0125,"Dec 29, 2016",1.98%
149,Fibon Bhd (FIBN),"Dec 14, 2015",0.0105,"Dec 29, 2015",1.83%
149,Fibon Bhd (FIBN),"Dec 01, 2014",0.011,"Dec 29, 2014",-
6041,Farlim Group (Malaysia) Bhd (FLIM),"Jul 12, 2017",0.0167,"Jul 28, 2017",4.51%
6041,Farlim Group (Malaysia) Bhd (FLIM),"Jul 11, 2016",0.02,"Jul 28, 2016",3.67%
6041,Farlim Group (Malaysia) Bhd (FLIM),"Jul 06, 2015",0.05,"Jul 28, 2015",9.52%
3611,Goh Ban Huat Bhd (PARA),"Jun 10, 2015",0.15,"Jul 03, 2015",10.71%
5606,IGB Bhd (IGBB),"Jul 19, 2017",0.02,"Aug 11, 2017",0.71%
5606,IGB Bhd (IGBB),"Jul 22, 2016",0.02,"Aug 12, 2016",0.69%
5606,IGB Bhd (IGBB),"Jul 24, 2015",0.02,"Aug 13, 2015",0.76%
9962,Gromutual Bhd (GMUT),"Dec 11, 2017",0.02,"Dec 28, 2017",5.63%
9962,Gromutual Bhd (GMUT),"Jun 15, 2017",0.02,"Jul 13, 2017",5.00%
9962,Gromutual Bhd (GMUT),"Sep 14, 2016",0.01,"Oct 13, 2016",2.13%
9962,Gromutual Bhd (GMUT),"Dec 04, 2015",0.02,"Dec 23, 2015",5.00%
9962,Gromutual Bhd (GMUT),"Jun 11, 2015",0.02,"Jul 09, 2015",-
2135,Gopeng Bhd (GOPK),"Jun 27, 2018",0.0267,"Jul 16, 2018",2.70%
2135,Gopeng Bhd (GOPK),"Jun 28, 2017",0.04,"Jul 14, 2017",2.82%
2135,Gopeng Bhd (GOPK),"Jun 28, 2016",0.04,"Jul 15, 2016",3.08%
2135,Gopeng Bhd (GOPK),"Jun 26, 2015",0.03,"Jul 16, 2015",2.13%
7501,Harn Len Corporation Bhd (HLEN),"Jan 12, 2015",0.08,"Feb 05, 2015",9.76%
5084,Ibraco Bhd (IBRC),"Jul 13, 2018",0.0275,"Aug 06, 2018",4.91%
5084,Ibraco Bhd (IBRC),"Jan 18, 2018",0.02,"Jan 31, 2018",3.92%
5084,Ibraco Bhd (IBRC),"Nov 07, 2016",0.035,"Nov 18, 2016",3.98%
5084,Ibraco Bhd (IBRC),"Dec 02, 2015",0.035,"Dec 14, 2015",3.54%
5084,Ibraco Bhd (IBRC),"Dec 04, 2014",0.0449,"Dec 15, 2014",-
5614,Integrated Logistics Bhd (ILBM),"Mar 10, 2016",0.025,"Apr 08, 2016",3.52%
5614,Integrated Logistics Bhd (ILBM),"Mar 10, 2015",0.035,"Mar 27, 2015",4.32%
8648,Jasa Kita Bhd (JKBM),"Mar 23, 2017",0.01,"Apr 12, 2017",7.69%
8648,Jasa Kita Bhd (JKBM),"Sep 30, 2016",0.003,"Oct 19, 2016",1.88%
